Unnamed: 0,1.2.1 sum,1.2.1 mean,1.2.1 count,1.2.1 stdr,1.2.2 sum,1.2.2 mean,1.2.2 count,1.2.2 stdr,1.2.11 sum,1.2.11 mean,1.2.11 count,1.2.11 stdr,1.2.12 sum,1.2.12 mean,1.2.12 count,1.2.12 stdr,1.3 sum,1.3 mean,1.3 count,1.3 stdr,Resultadocontábil/financeirotrimestrallíquido_financeiro,Resultadocontábil/financeirotrimestrallíquido_contabil,(-)Taxadeadministração_financeiro,(-)Taxadeadministração_contabil,(-)Taxadedesempenho(performance)_financeiro,(-)Taxadedesempenho(performance)_contabil,"(-)Consultoriaespecializadadequetrataoart.31,II,ICVM472_financeiro","(-)Consultoriaespecializadadequetrataoart.31,II,ICVM472_contabil","(-)Empresaespecializadadequetrataoart.31,III,ICVM472_financeiro","(-)Empresaespecializadadequetrataoart.31,III,ICVM472_contabil","(-)Formadordemercadodequetrataoart.31,IV,ICVM472_financeiro","(-)Formadordemercadodequetrataoart.31,IV,ICVM472_contabil",(-)CustódiadostítulosevaloresmobiliáriosdoFII_financeiro,(-)CustódiadostítulosevaloresmobiliáriosdoFII_contabil,(-)Auditoriaindependente_financeiro,(-)Auditoriaindependente_contabil,(-)Representante(s)decotistas_financeiro,(-)Representante(s)decotistas_contabil,"(-)Taxas,impostosoucontribuiçõesfederais,estaduaisemunicipais(incluindoaCVM)_financeiro","(-)Taxas,impostosoucontribuiçõesfederais,estaduaisemunicipais(incluindoaCVM)_contabil",(-)ComissõeseemolumentospagossobreasoperaçõesdoFII_financeiro,(-)ComissõeseemolumentospagossobreasoperaçõesdoFII_contabil,"(-)Honoráriosdeadvogados,custasedespesascorrelatasincorridasemdefesadosinteressesdoFII(JudicialouExtrajudicialmente)_financeiro","(-)Honoráriosdeadvogados,custasedespesascorrelatasincorridasemdefesadosinteressesdoFII(JudicialouExtrajudicialmente)_contabil",(-)GastosderivadosdacelebraçãodecontratosdesegurosobreosativosdoFII_financeiro,(-)GastosderivadosdacelebraçãodecontratosdesegurosobreosativosdoFII_contabil,(-)Despesascomavaliaçõesobrigatórias_financeiro,(-)Despesascomavaliaçõesobrigatórias_contabil,(-)TaxadeingressoousaídadosfundosdequeoFIIsejacotista_financeiro,(-)TaxadeingressoousaídadosfundosdequeoFIIsejacotista_contabil,(-)Despesascomoregistrodedocumentosemcartório_financeiro,(-)Despesascomoregistrodedocumentosemcartório_contabil,(+/-)Outrasreceitas/despesas_financeiro,(+/-)Outrasreceitas/despesas_contabil,Totaldeoutrasreceitas/despesas_financeiro,Totaldeoutrasreceitas/despesas_contabil,Resultadolíquidocominstrumentosfinanceirosderivativos_financeiro,Resultadolíquidocominstrumentosfinanceirosderivativos_contabil,(+)Receitasdejurosdeaplicaçõesfinanceiras_financeiro,(+)Receitasdejurosdeaplicaçõesfinanceiras_contabil,(+/-)Ajusteaovalorjustodeaplicaçõesfinanceiras_financeiro,(+/-)Ajusteaovalorjustodeaplicaçõesfinanceiras_contabil,(+/-)Resultadonavendadeaplicaçõesfinanceiras_financeiro,(+/-)Resultadonavendadeaplicaçõesfinanceiras_contabil,(+/-)Outrasreceitas/despesasdeaplicaçõesfinanceiras_financeiro,(+/-)Outrasreceitas/despesasdeaplicaçõesfinanceiras_contabil,Resultadolíquidodosrecursosmantidosparaasnecessidadesdeliquidez_financeiro,Resultadolíquidodosrecursosmantidosparaasnecessidadesdeliquidez_contabil,(+)Receitadevendadeimóveisemestoque_financeiro,(+)Receitadevendadeimóveisemestoque_contabil,(-)Custodosimóveisemestoquevendidos_financeiro,(-)Custodosimóveisemestoquevendidos_contabil,(+/-)Ajusteaovalorderealizaçãodosestoques_financeiro,(+/-)Ajusteaovalorderealizaçãodosestoques_contabil,(+/-)Outrasreceitas/despesasdeimóveisemestoque_financeiro,(+/-)Outrasreceitas/despesasdeimóveisemestoque_contabil,Resultadolíquidodeimóveisemestoque_financeiro,Resultadolíquidodeimóveisemestoque_contabil,(+)Receitasdealuguéisdaspropriedadesparainvestimento_financeiro,(+)Receitasdealuguéisdaspropriedadesparainvestimento_contabil,(-)Despesascommanutençãoeconservaçãodaspropriedadesparainvestimento_financeiro,(-)Despesascommanutençãoeconservaçãodaspropriedadesparainvestimento_contabil,(+)Receitasdevendadepropriedadesparainvestimento_financeiro,(+)Receitasdevendadepropriedadesparainvestimento_contabil,(-)Custodaspropriedadesparainvestimentovendidas_financeiro,(-)Custodaspropriedadesparainvestimentovendidas_contabil,(+/-)Ajusteaovalorjustodaspropriedadesparainvestimento_financeiro,(+/-)Ajusteaovalorjustodaspropriedadesparainvestimento_contabil,(+/-)Outrasreceitas/despesasdaspropriedadesparainvestimento_financeiro,(+/-)Outrasreceitas/despesasdaspropriedadesparainvestimento_contabil,Resultadolíquidodeimóveispararenda_financeiro,Resultadolíquidodeimóveispararenda_contabil,(+)ReceitasdejurosdosativosimobiliáriosrepresentadosporTVM_financeiro,(+)ReceitasdejurosdosativosimobiliáriosrepresentadosporTVM_contabil,(+/-)AjusteaovalorjustodosativosimobiliáriosrepresentadosporTVM_financeiro,(+/-)AjusteaovalorjustodosativosimobiliáriosrepresentadosporTVM_contabil,(+)ResultadonavendadeativosimobiliáriosrepresentadosporTVM_financeiro,(+)ResultadonavendadeativosimobiliáriosrepresentadosporTVM_contabil,(+/-)Outrasreceitas/despesasdeativosimobiliáriosrepresentadosporTVM_financeiro,(+/-)Outrasreceitas/despesasdeativosimobiliáriosrepresentadosporTVM_contabil,ResultadolíquidodeativosimobiliáriosrepresentadosporTVM_financeiro,ResultadolíquidodeativosimobiliáriosrepresentadosporTVM_contabil,Resultadolíquidodosativosimobiliários_financeiro,Resultadolíquidodosativosimobiliários_contabil, (+) Resultado financeiro que excede o mínimo de 95%⁷., Rendimentos declarados, (-) Rendimentos pagos antecipadamente durante o trimestre/semestre, Rendimento líquido a pagar remanescente no encerramento do trimestre/semestre, % do resultado financeiro líquido declarado no trimestre/semestre, Resultado financeiro líquido acumulado no trimestre/semestre corrente," 95% do resultado financeiro líquido acumulado (art. 10, p.u., da Lei 8.668/93)", (+) Lucro contábil passível de distribuição que excede ao total do resultado financeiro⁵.,0, (-) Parcela do resultado financeiro não declarada para distribuição ao longo do trimestre (1º ou 3º),1.2.13 sum,1.2.13 mean,1.2.13 count,1.2.13 stdr,1.2.7 sum,1.2.7 mean,1.2.7 count,1.2.7 stdr,1.2.3 sum,1.2.3 mean,1.2.3 count,1.2.3 stdr,qualquer sum,qualquer mean,qualquer count,qualquer stdr,3.1.1 sum,3.1.1 mean,3.1.1 count,3.1.1 stdr,3.1.2 sum,3.1.2 mean,3.1.2 count,3.1.2 stdr
0.0,4183639.2,4183639.2,1.0,414180280.8,137445965.41,5286383.285,26.0,523351945.2150001,64210190.22,4013136.88875,16.0,397802193.9723437,3542933.91,3542933.91,1.0,350750457.09,3542933.91,1771466.955,2.0,177146695.5,-14120608.25,8801330.8,-676034.67,-692167.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33600.0,-21000.0,0.0,0.0,-19324.64,-45752.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-728959.31,-758920.65,0.0,0.0,0.0,49088.57,97197.4,0.0,0.0,0.0,0.0,0.0,97197.4,49088.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49452.0,9493209.97,-13538298.34,0.0,0.0,17952.91,0.0,0.0,-13488846.34,9511162.88,-13488846.34,9511162.88,59604832.0,16585725959.0,-1394162472.0,2644101239.0,985413.0,1683123962.0,15989677639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4475406.0,4475406.0,1.0,443065194.0,156740089.75000003,5805188.50925926,27.0,574713662.4166664,73738202.72000001,4915880.181333334,15.0,486672137.95199984,505069.63,505069.63,1.0,50001893.37,505069.63,252534.815,2.0,25253481.5,7529031.31,8029908.82,-675810.83,-676895.87,0.0,-355388.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25248.36,-42000.0,0.0,0.0,-11540.92,-28779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.84,-52.84,-712652.95,-1103116.58,-12881.74,0.0,0.0,127981.54,162803.25,0.0,0.0,0.0,0.0,0.0,162803.25,127981.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319378.87,9362175.56,7772383.88,0.0,0.0,-357131.7,0.0,0.0,8091762.75,9005043.86,8091762.75,9005043.86,102500886.0,8653422239.0,-574704521.0,2906377029.0,1077649.0,802990882.0,7628413379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4688049.6,4688049.6,1.0,464116910.4,153260375.33,6966380.696818182,22.0,689758651.411984,76949517.69999997,5496394.12142857,14.0,544143018.0214286,410804.91,410804.91,1.0,40669686.09,-2473616.33,-1236808.165,2.0,164761307.5,7998796.82,10575659.83,-678602.95,-679113.16,-313944.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24016.96,-13194.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.08,0.0,-1015777.34,-692307.44,0.0,0.0,0.0,247934.97,148731.14,0.0,0.0,0.0,0.0,0.0,148731.14,247934.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154090.36,10836302.7,8711752.66,0.0,0.0,183729.6,0.0,0.0,8865843.02,11020032.3,8865843.02,11020032.3,27746752.0,17306844482.0,-1730684448.0,2.0,965479.0,1792565996.0,17029376962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,4183639.2,4183639.2,1.0,414180280.8,137445965.41,5286383.285,26.0,523351945.2150001,64210190.22,4013136.88875,16.0,397802193.9723437,3542933.91,3542933.91,1.0,350750457.09,3542933.91,1771466.955,2.0,177146695.5,-14120608.25,8801330.8,-676034.67,-692167.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33600.0,-21000.0,0.0,0.0,-19324.64,-45752.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-728959.31,-758920.65,0.0,0.0,0.0,49088.57,97197.4,0.0,0.0,0.0,0.0,0.0,97197.4,49088.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49452.0,9493209.97,-13538298.34,0.0,0.0,17952.91,0.0,0.0,-13488846.34,9511162.88,-13488846.34,9511162.88,59604832.0,16585725959.0,-1394162472.0,2644101239.0,985413.0,1683123962.0,15989677639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,174812712.06,11654180.804,15.0,1153763899.5959997,50223493.13,8370582.188333333,6.0,828687636.645,9419709.36,9419709.36,1.0,932551226.64,9419823.2,4709911.6,2.0,470979776.0,9147599.33,10058789.29,-674501.13,-697521.05,-219214.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6858.84,-28000.0,0.0,0.0,-52003.0,-57518.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6605.56,-6605.56,-959183.35,-789644.79,0.0,0.0,0.0,345014.54,1171685.14,0.0,0.0,0.0,0.0,0.0,1171685.14,345014.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10503419.54,8935097.54,0.0,0.0,0.0,0.0,0.0,8935097.54,10503419.54,8935097.54,10503419.54,8257522.0,192298272035.0,-192298272.0,35.0,992625.0,1937271053.0,184040750035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,141251487.69,15694609.743333332,9.0,1555139387.866296,7577524.84,7577524.84,1.0,750174959.16,4723684.72,4723684.72,1.0,467644787.28,4723716.14,2361858.07,2.0,236182665.0,10344741.04,9313921.24,-713155.84,-679014.72,-261293.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7083.72,0.0,0.0,0.0,-14009.97,-21666.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3363.18,-3363.18,-998906.32,-704044.63,0.0,0.0,0.0,460637.44,1003708.45,0.0,0.0,0.0,0.0,0.0,1003708.45,460637.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9273836.79,10339938.91,0.0,0.0,283491.64,0.0,0.0,10339938.91,9557328.43,10339938.91,9557328.43,148780694.0,10336032118.0,-1033603212.0,-2.0,1109740.0,931392124.0,8848225178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,153405077.92000002,19175634.74,8.0,1898387839.26,5048698.24,5048698.24,1.0,499821125.76,74565030.91,74565030.91,1.0,7381938060.09,74565130.91,37282565.455,2.0,3728246545.5,2345744.82,1703122.22,-220859.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28000.0,0.0,0.0,0.0,-427679.77,-1924.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-676538.8,-1924.04,0.0,0.0,1935634.35,1385322.38,0.0,0.0,0.0,0.0,0.0,0.0,1935634.35,1385322.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319723.88,1086649.27,0.0,0.0,0.0,0.0,0.0,1086649.27,319723.88,1086649.27,319723.88,6464377.0,1682609879.0,-168260988.0,-1.0,987956.0,170312222.0,1617966109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,156122223.25999996,4108479.559473683,38.0,407026313.0257343,18329940.19,6109980.0633333335,3.0,604888026.27,5334114.68,5334114.68,1.0,528077353.32,5334114.68,1333528.67,4.0,134019631.335,5827545.27,14814059.87,-448610.59,-764110.71,-184440.03,-235667.34,0.0,0.0,0.0,0.0,0.0,0.0,-8972.24,-15602.49,0.0,0.0,0.0,0.0,-26859.33,-121637.96,0.0,-18270.0,-180000.0,-180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-268.39,-839.7,-15090.87,-849721.89,-1350647.76,0.0,0.0,544076.24,1080647.9,87127.13,226941.6,0.0,0.0,0.0,0.0,631203.37,1307589.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6046063.79,7710045.31,0.0,0.0,0.0,0.0,0.0,7147072.82,6046063.79,14857118.13,6046063.79,14857118.13,0.0,12495228086.0,-1016781845.0,2327409636.0,843471.0,1481405988.0,14073356886.0,0.0,0.0,-15781288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,159253116.73,4190871.4928947366,38.0,414962156.8225205,20154018.93,6718006.31,3.0,665082624.69,917577.72,917577.72,1.0,90840194.28,917577.72,229394.43,4.0,23054140.215,4948532.29,9914319.18,-366661.58,-320253.84,-55107.42,-235667.34,0.0,0.0,0.0,0.0,0.0,0.0,-7474.56,-6685.35,0.0,0.0,0.0,0.0,-71044.31,-71208.81,-18270.0,-18270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-268.39,-268.39,-14251.17,-14251.17,-533077.43,-666604.9,0.0,0.0,479562.55,878182.61,161269.95,165815.9,0.0,0.0,-13805.8,0.0,627026.7,1043998.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4854583.02,2460271.53,0.0,0.0,0.0,0.0,0.0,7076654.04,4854583.02,9536925.57,4854583.02,9536925.57,0.0,5512999161.0,-371240772.0,1800591441.0,556064.0,991431918.0,9418603221.0,0.0,0.0,-390560406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,128980003.73999998,4299333.458,30.0,425731963.30586654,12305958.93,6152979.465,2.0,609144967.035,3401533.13,3401533.13,1.0,336751779.87,3401725.29,850431.3225,4.0,85458739.91125,7844883.65,5307720.66,-496744.32,-462681.26,-332072.95,-41466.6,0.0,0.0,0.0,0.0,0.0,0.0,-12111.89,-12000.0,-38483.97,-38483.97,0.0,0.0,-93822.73,-83880.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0,-970.42,-6183.66,-5713.24,-979919.52,-645196.29,0.0,0.0,793751.22,1571058.93,317852.43,303401.55,0.0,76.31,-1817.6,0.0,1109786.05,1874536.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7715017.12,4078365.44,0.0,0.0,0.0,0.0,0.0,14.72,7715017.12,4078380.16,7715017.12,4078380.16,26538603.0,67906755875.0,-679067559.0,-25.0,1279396.0,530772065.0,50423346175.0,148295494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
