NomedoFundo:,CNPJdoFundo:,DatadeFuncionamento:,PúblicoAlvo:,CódigoISIN:,Quantidadedecotasemitidas:,FundoExclusivo?,Cotistaspossuemvínculofamiliarousocietáriofamiliar?,Classificaçãoautorregulação:,PrazodeDuração:,DatadoPrazodeDuração:,Encerramentodoexercíciosocial:,Mercadodenegociaçãodascotas:,Entidadeadministradorademercadoorganizado:,NomedoAdministrador:,CNPJdoAdministrador:,Endereço:,Telefones:,Site:,E-mail:,Competência:,DatadeEncerramentodoTrimestre:,"OFundoseenquadranadefiniçãodanota""6"":",Resultadocontábil/financeirotrimestrallíquido_financeiro,Resultadocontábil/financeirotrimestrallíquido_contabil,(-)Taxadeadministração_financeiro,(-)Taxadeadministração_contabil,(-)Taxadedesempenho(performance)_financeiro,(-)Taxadedesempenho(performance)_contabil,"(-)Consultoriaespecializadadequetrataoart.31,II,ICVM472_financeiro","(-)Consultoriaespecializadadequetrataoart.31,II,ICVM472_contabil","(-)Empresaespecializadadequetrataoart.31,III,ICVM472_financeiro","(-)Empresaespecializadadequetrataoart.31,III,ICVM472_contabil","(-)Formadordemercadodequetrataoart.31,IV,ICVM472_financeiro","(-)Formadordemercadodequetrataoart.31,IV,ICVM472_contabil",(-)CustódiadostítulosevaloresmobiliáriosdoFII_financeiro,(-)CustódiadostítulosevaloresmobiliáriosdoFII_contabil,(-)Auditoriaindependente_financeiro,(-)Auditoriaindependente_contabil,(-)Representante(s)decotistas_financeiro,(-)Representante(s)decotistas_contabil,"(-)Taxas,impostosoucontribuiçõesfederais,estaduaisemunicipais(incluindoaCVM)_financeiro","(-)Taxas,impostosoucontribuiçõesfederais,estaduaisemunicipais(incluindoaCVM)_contabil",(-)ComissõeseemolumentospagossobreasoperaçõesdoFII_financeiro,(-)ComissõeseemolumentospagossobreasoperaçõesdoFII_contabil,"(-)Honoráriosdeadvogados,custasedespesascorrelatasincorridasemdefesadosinteressesdoFII(JudicialouExtrajudicialmente)_financeiro","(-)Honoráriosdeadvogados,custasedespesascorrelatasincorridasemdefesadosinteressesdoFII(JudicialouExtrajudicialmente)_contabil",(-)GastosderivadosdacelebraçãodecontratosdesegurosobreosativosdoFII_financeiro,(-)GastosderivadosdacelebraçãodecontratosdesegurosobreosativosdoFII_contabil,(-)Despesascomavaliaçõesobrigatórias_financeiro,(-)Despesascomavaliaçõesobrigatórias_contabil,(-)TaxadeingressoousaídadosfundosdequeoFIIsejacotista_financeiro,(-)TaxadeingressoousaídadosfundosdequeoFIIsejacotista_contabil,(-)Despesascomoregistrodedocumentosemcartório_financeiro,(-)Despesascomoregistrodedocumentosemcartório_contabil,(+/-)Outrasreceitas/despesas_financeiro,(+/-)Outrasreceitas/despesas_contabil,Totaldeoutrasreceitas/despesas_financeiro,Totaldeoutrasreceitas/despesas_contabil,Resultadolíquidocominstrumentosfinanceirosderivativos_financeiro,Resultadolíquidocominstrumentosfinanceirosderivativos_contabil,(+)Receitasdejurosdeaplicaçõesfinanceiras_financeiro,(+)Receitasdejurosdeaplicaçõesfinanceiras_contabil,(+/-)Ajusteaovalorjustodeaplicaçõesfinanceiras_financeiro,(+/-)Ajusteaovalorjustodeaplicaçõesfinanceiras_contabil,(+/-)Resultadonavendadeaplicaçõesfinanceiras_financeiro,(+/-)Resultadonavendadeaplicaçõesfinanceiras_contabil,(+/-)Outrasreceitas/despesasdeaplicaçõesfinanceiras_financeiro,(+/-)Outrasreceitas/despesasdeaplicaçõesfinanceiras_contabil,Resultadolíquidodosrecursosmantidosparaasnecessidadesdeliquidez_financeiro,Resultadolíquidodosrecursosmantidosparaasnecessidadesdeliquidez_contabil,(+)Receitadevendadeimóveisemestoque_financeiro,(+)Receitadevendadeimóveisemestoque_contabil,(-)Custodosimóveisemestoquevendidos_financeiro,(-)Custodosimóveisemestoquevendidos_contabil,(+/-)Ajusteaovalorderealizaçãodosestoques_financeiro,(+/-)Ajusteaovalorderealizaçãodosestoques_contabil,(+/-)Outrasreceitas/despesasdeimóveisemestoque_financeiro,(+/-)Outrasreceitas/despesasdeimóveisemestoque_contabil,Resultadolíquidodeimóveisemestoque_financeiro,Resultadolíquidodeimóveisemestoque_contabil,(+)Receitasdealuguéisdaspropriedadesparainvestimento_financeiro,(+)Receitasdealuguéisdaspropriedadesparainvestimento_contabil,(-)Despesascommanutençãoeconservaçãodaspropriedadesparainvestimento_financeiro,(-)Despesascommanutençãoeconservaçãodaspropriedadesparainvestimento_contabil,(+)Receitasdevendadepropriedadesparainvestimento_financeiro,(+)Receitasdevendadepropriedadesparainvestimento_contabil,(-)Custodaspropriedadesparainvestimentovendidas_financeiro,(-)Custodaspropriedadesparainvestimentovendidas_contabil,(+/-)Ajusteaovalorjustodaspropriedadesparainvestimento_financeiro,(+/-)Ajusteaovalorjustodaspropriedadesparainvestimento_contabil,(+/-)Outrasreceitas/despesasdaspropriedadesparainvestimento_financeiro,(+/-)Outrasreceitas/despesasdaspropriedadesparainvestimento_contabil,Resultadolíquidodeimóveispararenda_financeiro,Resultadolíquidodeimóveispararenda_contabil,(+)ReceitasdejurosdosativosimobiliáriosrepresentadosporTVM_financeiro,(+)ReceitasdejurosdosativosimobiliáriosrepresentadosporTVM_contabil,(+/-)AjusteaovalorjustodosativosimobiliáriosrepresentadosporTVM_financeiro,(+/-)AjusteaovalorjustodosativosimobiliáriosrepresentadosporTVM_contabil,(+)ResultadonavendadeativosimobiliáriosrepresentadosporTVM_financeiro,(+)ResultadonavendadeativosimobiliáriosrepresentadosporTVM_contabil,(+/-)Outrasreceitas/despesasdeativosimobiliáriosrepresentadosporTVM_financeiro,(+/-)Outrasreceitas/despesasdeativosimobiliáriosrepresentadosporTVM_contabil,ResultadolíquidodeativosimobiliáriosrepresentadosporTVM_financeiro,ResultadolíquidodeativosimobiliáriosrepresentadosporTVM_contabil,Resultadolíquidodosativosimobiliários_financeiro,Resultadolíquidodosativosimobiliários_contabil, (+) Resultado financeiro que excede o mínimo de 95%⁷., Rendimentos declarados, (-) Rendimentos pagos antecipadamente durante o trimestre/semestre, Rendimento líquido a pagar remanescente no encerramento do trimestre/semestre, % do resultado financeiro líquido declarado no trimestre/semestre, Resultado financeiro líquido acumulado no trimestre/semestre corrente," 95% do resultado financeiro líquido acumulado (art. 10, p.u., da Lei 8.668/93)", (+) Lucro contábil passível de distribuição que excede ao total do resultado financeiro⁵.,0, (-) Parcela do resultado financeiro não declarada para distribuição ao longo do trimestre (1º ou 3º),NaN
AZQUESTSOLEFUNDODEINVESTIMENTONASCADEIASPRODUTIVASDOAGRONEGÓCIO-FIAGRO-IMOBILIÁRIO,44.625.826/0001-11,22/08/2022,InvestidorProfissional,BRAAZQCTF001,"24.037.284,00",Não,Não,"Mandato:TítuloseValoresMobiliários
SegmentodeAtuação:TítuloseVal.Mob.
TipodeGestão:Ativa",Indeterminado,,31/12,MBO,BM&FBOVESPA,XPINVESTIMENTOSCCTVMS.A.,02.332.886/0001-04,"AVENIDAATAULFODEPAIVA,153,5ºe8ºandares-LEBLON-RIODEJANEIRO-RJ-22.440-032",(11)3027-2237,www.xpi.com.br,adm.fundos.estruturados@xpi.com.br,2/2024,30/06/2024,Não,-14120608.25,8801330.8,-676034.67,-692167.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33600.0,-21000.0,0.0,0.0,-19324.64,-45752.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-728959.31,-758920.65,0.0,0.0,0.0,49088.57,97197.4,0.0,0.0,0.0,0.0,0.0,97197.4,49088.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49452.0,9493209.97,-13538298.34,0.0,0.0,17952.91,0.0,0.0,-13488846.34,9511162.88,-13488846.34,9511162.88,59604832.0,16585725959.0,-1394162472.0,2644101239.0,985413.0,1683123962.0,15989677639.0,0.0,0.0,0.0,0.0
AZQUESTSOLEFUNDODEINVESTIMENTONASCADEIASPRODUTIVASDOAGRONEGÓCIO-FIAGRO-IMOBILIÁRIO,44.625.826/0001-11,22/08/2022,InvestidorProfissional,BRAAZQCTF001,"24.037.284,00",Não,Não,"Mandato:TítuloseValoresMobiliários
SegmentodeAtuação:TítuloseVal.Mob.
TipodeGestão:Ativa",Indeterminado,,31/12,MBO,BM&FBOVESPA,XPINVESTIMENTOSCCTVMS.A.,02.332.886/0001-04,"AVENIDAATAULFODEPAIVA,153,5ºe8ºandares-LEBLON-RIODEJANEIRO-RJ-22.440-032",(11)3027-2237,www.xpi.com.br,adm.fundos.estruturados@xpi.com.br,1/2024,31/03/2024,Não,7529031.31,8029908.82,-675810.83,-676895.87,0.0,-355388.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25248.36,-42000.0,0.0,0.0,-11540.92,-28779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.84,-52.84,-712652.95,-1103116.58,-12881.74,0.0,0.0,127981.54,162803.25,0.0,0.0,0.0,0.0,0.0,162803.25,127981.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319378.87,9362175.56,7772383.88,0.0,0.0,-357131.7,0.0,0.0,8091762.75,9005043.86,8091762.75,9005043.86,102500886.0,8653422239.0,-574704521.0,2906377029.0,1077649.0,802990882.0,7628413379.0,0.0,0.0,0.0,0.0
AZQUESTSOLEFUNDODEINVESTIMENTONASCADEIASPRODUTIVASDOAGRONEGÓCIO-FIAGRO-IMOBILIÁRIO,44.625.826/0001-11,22/08/2022,InvestidoresemGeral,BRAAZQCTF001,"24.037.284,00",Não,Não,"Mandato:TítuloseValoresMobiliários
SegmentodeAtuação:TítuloseVal.Mob.
TipodeGestão:Ativa",Indeterminado,,31/12,MBO,BM&FBOVESPAeCETIP,XPINVESTIMENTOSCCTVMS.A.,02.332.886/0001-04,"AVENIDAATAULFODEPAIVA,153,5ºe8ºandares-LEBLON-RIODEJANEIRO-RJ-22.440-032",(11)3027-2237,www.xpi.com.br,adm.fundos.estruturados@xpi.com.br,4/2023,31/12/2023,Não,7998796.82,10575659.83,-678602.95,-679113.16,-313944.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24016.96,-13194.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.08,0.0,-1015777.34,-692307.44,0.0,0.0,0.0,247934.97,148731.14,0.0,0.0,0.0,0.0,0.0,148731.14,247934.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154090.36,10836302.7,8711752.66,0.0,0.0,183729.6,0.0,0.0,8865843.02,11020032.3,8865843.02,11020032.3,27746752.0,17306844482.0,-1730684448.0,2.0,965479.0,1792565996.0,17029376962.0,0.0,0.0,0.0,0.0
AZQUESTSOLEFUNDODEINVESTIMENTONASCADEIASPRODUTIVASDOAGRONEGÓCIO-FIAGRO-IMOBILIÁRIO,44.625.826/0001-11,22/08/2022,InvestidoresemGeral,BRAAZQCTF001,"24.037.284,00",Não,Não,"Mandato:TítuloseValoresMobiliários
SegmentodeAtuação:TítuloseVal.Mob.
TipodeGestão:Ativa",Indeterminado,,31/12,MBO,BM&FBOVESPAeCETIP,XPINVESTIMENTOSCCTVMS.A.,02.332.886/0001-04,"AVENIDAATAULFODEPAIVA,153,5ºe8ºandares-LEBLON-RIODEJANEIRO-RJ-22.440-032",(11)3027-2237,www.xpi.com.br,adm.fundos.estruturados@xpi.com.br,3/2023,30/09/2023,Não,9803598.01,7350000.13,-710800.76,-720122.52,-41444.36,-480508.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7196.16,0.0,0.0,0.0,-12508.71,-14392.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50542.72,50542.72,-721407.27,-1164480.94,0.0,0.0,0.0,169438.62,169438.67,0.0,0.0,0.0,0.0,0.0,169438.67,169438.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345042.45,10355566.61,0.0,0.0,0.0,0.0,0.0,10355566.61,8345042.45,10355566.61,8345042.45,167092212.0,86534222435.0,-865342224.0,35.0,1177336.0,735000013.0,69825001235.0,0.0,0.0,0.0,0.0
AZQUESTSOLEFUNDODEINVESTIMENTONASCADEIASPRODUTIVASDOAGRONEGÓCIO-FIAGRO-IMOBILIÁRIO,44.625.826/0001-11,22/08/2022,InvestidoresemGeral,BRAAZQCTF001,"24.037.284,00",Não,Não,"Mandato:TítuloseValoresMobiliários
SegmentodeAtuação:TítuloseVal.Mob.
TipodeGestão:Ativa",Indeterminado,,31/12,MBO,BM&FBOVESPAeCETIP,XPINVESTIMENTOSCCTVMS.A.,02.332.886/0001-04,"AVENIDAATAULFODEPAIVA,153,5ºe8ºandares-LEBLON-RIODEJANEIRO-RJ-22.440-032",(11)3027-2237,www.xpi.com.br,adm.fundos.estruturados@xpi.com.br,2/2023,30/06/2023,Não,9147599.33,10058789.29,-674501.13,-697521.05,-219214.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6858.84,-28000.0,0.0,0.0,-52003.0,-57518.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6605.56,-6605.56,-959183.35,-789644.79,0.0,0.0,0.0,345014.54,1171685.14,0.0,0.0,0.0,0.0,0.0,1171685.14,345014.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10503419.54,8935097.54,0.0,0.0,0.0,0.0,0.0,8935097.54,10503419.54,8935097.54,10503419.54,8257522.0,192298272035.0,-192298272.0,35.0,992625.0,1937271053.0,184040750035.0,0.0,0.0,0.0,0.0
AZQUESTSOLEFUNDODEINVESTIMENTONASCADEIASPRODUTIVASDOAGRONEGÓCIO-FIAGRO-IMOBILIÁRIO,44.625.826/0001-11,02/12/2022,InvestidoresemGeral,BRAAZQCTF001,"24.037.284,00",Não,Não,"Mandato:TítuloseValoresMobiliários
SegmentodeAtuação:TítuloseVal.Mob.
TipodeGestão:Ativa",Indeterminado,,31/12,BolsaeMBO,BM&FBOVESPA,XPINVESTIMENTOSCCTVMS.A.,02.332.886/0001-04,"AVENIDAATAULFODEPAIVA,153,5ºe8ºandares-Leblon-RIODEJANEIRO-RJ-22440033",(11)3027-2237,www.xpi.com.br,adm.fundos.estruturados@xpi.com.br,1/2023,31/03/2023,Não,10344741.04,9313921.24,-713155.84,-679014.72,-261293.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7083.72,0.0,0.0,0.0,-14009.97,-21666.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3363.18,-3363.18,-998906.32,-704044.63,0.0,0.0,0.0,460637.44,1003708.45,0.0,0.0,0.0,0.0,0.0,1003708.45,460637.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9273836.79,10339938.91,0.0,0.0,283491.64,0.0,0.0,10339938.91,9557328.43,10339938.91,9557328.43,148780694.0,10336032118.0,-1033603212.0,-2.0,1109740.0,931392124.0,8848225178.0,0.0,0.0,0.0,0.0
AZQUESTSOLEFUNDODEINVESTIMENTONASCADEIASPRODUTIVASDOAGRONEGÓCIO-FIAGRO-IMOBILIÁRIO,44.625.826/0001-11,02/12/2022,InvestidoresemGeral,BRAAZQCTF001,"24.037.284,00",Não,Não,"Mandato:TítuloseValoresMobiliários
SegmentodeAtuação:TítuloseVal.Mob.
TipodeGestão:Ativa",Indeterminado,,31/12,BolsaeMBO,BM&FBOVESPA,XPINVESTIMENTOSCCTVMS.A.,02.332.886/0001-04,"AVENIDAATAULFODEPAIVA,153,5ºe8ºandares-LEBLON-RIODEJANEIRO-RJ-22440033",(11)3027-2237,www.xpi.com.br,adm.fundos.estruturados@xpi.com.br,04/2022,30/12/2022,Não,2345744.82,1703122.22,-220859.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28000.0,0.0,0.0,0.0,-427679.77,-1924.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-676538.8,-1924.04,0.0,0.0,1935634.35,1385322.38,0.0,0.0,0.0,0.0,0.0,0.0,1935634.35,1385322.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319723.88,1086649.27,0.0,0.0,0.0,0.0,0.0,1086649.27,319723.88,1086649.27,319723.88,6464377.0,1682609879.0,-168260988.0,-1.0,987956.0,170312222.0,1617966109.0,0.0,0.0,0.0,0.0
FUNDODEINVESTIMENTONASCADEIASPRODUTIVASAGROINDUSTRIAISEXESARAGUAIA-FIAGRO-IMOBILIÁRIO,43.951.911/0001-07,12/04/2022,InvestidoresemGeral,BRAGRXCTF001,"17.903.151,00",Não,Não,"Mandato:TítuloseValoresMobiliários
SegmentodeAtuação:Outros
TipodeGestão:Ativa",Indeterminado,,30/06,Bolsa,BM&FBOVESPA,BANCOGENIALS.A.,45.246.410/0001-55,"PRAIADEBOTAFOGO,228,SL907-BOTAFOGO-RIODEJANEIRO-RJ-22250-906",(21)3923300,www.bancogenial.com,middleadm@genialinvestimentos.com.br,2/2024,30/06/2024,Não,5827545.27,14814059.87,-448610.59,-764110.71,-184440.03,-235667.34,0.0,0.0,0.0,0.0,0.0,0.0,-8972.24,-15602.49,0.0,0.0,0.0,0.0,-26859.33,-121637.96,0.0,-18270.0,-180000.0,-180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-268.39,-839.7,-15090.87,-849721.89,-1350647.76,0.0,0.0,544076.24,1080647.9,87127.13,226941.6,0.0,0.0,0.0,0.0,631203.37,1307589.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6046063.79,7710045.31,0.0,0.0,0.0,0.0,0.0,7147072.82,6046063.79,14857118.13,6046063.79,14857118.13,0.0,12495228086.0,-1016781845.0,2327409636.0,843471.0,1481405988.0,14073356886.0,0.0,0.0,-15781288.0,0.0
FUNDODEINVESTIMENTONASCADEIASPRODUTIVASAGROINDUSTRIAISEXESARAGUAIA-FIAGRO-IMOBILIÁRIO,43.951.911/0001-07,12/04/2022,InvestidoresemGeral,BRAGRXCTF001,"17.903.151,00",Não,Não,"Mandato:TítuloseValoresMobiliários
SegmentodeAtuação:Outros
TipodeGestão:Ativa",Indeterminado,,30/06,Bolsa,BM&FBOVESPA,BANCOGENIALS.A.,45.246.410/0001-55,"PRAIADEBOTAFOGO,228,SL907-BOTAFOGO-RIODEJANEIRO-RJ-22250-906",(21)3923300,www.bancogenial.com,middleadm@genialinvestimentos.com.br,1/2024,31/03/2024,Não,4948532.29,9914319.18,-366661.58,-320253.84,-55107.42,-235667.34,0.0,0.0,0.0,0.0,0.0,0.0,-7474.56,-6685.35,0.0,0.0,0.0,0.0,-71044.31,-71208.81,-18270.0,-18270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-268.39,-268.39,-14251.17,-14251.17,-533077.43,-666604.9,0.0,0.0,479562.55,878182.61,161269.95,165815.9,0.0,0.0,-13805.8,0.0,627026.7,1043998.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4854583.02,2460271.53,0.0,0.0,0.0,0.0,0.0,7076654.04,4854583.02,9536925.57,4854583.02,9536925.57,0.0,5512999161.0,-371240772.0,1800591441.0,556064.0,991431918.0,9418603221.0,0.0,0.0,-390560406.0,0.0
FUNDODEINVESTIMENTONASCADEIASPRODUTIVASAGROINDUSTRIAISEXESARAGUAIA-FIAGRO-IMOBILIÁRIO,43.951.911/0001-07,12/04/2022,InvestidoresemGeral,BRAGRXCTF001,"14.278.370,00",Não,Não,"Mandato:TítuloseValoresMobiliários
SegmentodeAtuação:Outros
TipodeGestão:Ativa",Indeterminado,,30/06,Bolsa,BM&FBOVESPA,BANCOGENIALS.A.,45.246.410/0001-55,"PRAIADEBOTAFOGO,228,SL907-BOTAFOGO-RIODEJANEIRO-RJ-22250-906",(21)3923300,www.bancogenial.com,middleadm@genialinvestimentos.com.br,4/2023,31/12/2023,Não,7844883.65,5307720.66,-496744.32,-462681.26,-332072.95,-41466.6,0.0,0.0,0.0,0.0,0.0,0.0,-12111.89,-12000.0,-38483.97,-38483.97,0.0,0.0,-93822.73,-83880.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0,-970.42,-6183.66,-5713.24,-979919.52,-645196.29,0.0,0.0,793751.22,1571058.93,317852.43,303401.55,0.0,76.31,-1817.6,0.0,1109786.05,1874536.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7715017.12,4078365.44,0.0,0.0,0.0,0.0,0.0,14.72,7715017.12,4078380.16,7715017.12,4078380.16,26538603.0,67906755875.0,-679067559.0,-25.0,1279396.0,530772065.0,50423346175.0,148295494.0,0.0,0.0,0.0
